Area,Price,BHK_Count,Rate per sqft,Status,Property Type,Locality,Builder Name,RERA Approval,,Socity,Company Name,Flat Type
1850,22200000,3,12000,Under Construction,3 BHK Apartment in SS Cendana Residence,Sector 83,Ayuni Direct Realty,Approved by RERA,, SS Cendana Residence,SS,Apartment
1575,17100000,2,10900,Ready to move,2 BHK Apartment in SS The Leaf,Sector 85,Ayuni Direct Realty,Not approved by RERA,, SS The Leaf,SS,Apartment
2280,24800000,3,10900,Ready to move,3 BHK Apartment in SS The Leaf,Sector 85,Ayuni Direct Realty,Not approved by RERA,, SS The Leaf,SS,Apartment
1772,19300000,2,10900,Ready to move,2 BHK Apartment in SS The Leaf,Sector 85,Ayuni Direct Realty,Not approved by RERA,, SS The Leaf,SS,Apartment
4950,53900000,5,10900,Ready to move,5 BHK Apartment in SS The Leaf,Sector 85,Ayuni Direct Realty,Not approved by RERA,, SS The Leaf,SS,Apartment
1671,18200000,2,10900,Ready to move,2 BHK Apartment in SS The Leaf,Sector 85,Ayuni Direct Realty,Not approved by RERA,, SS The Leaf,SS,Apartment
1690,18400000,2,10900,Ready to move,2 BHK Apartment in SS The Leaf,Sector 85,Ayuni Direct Realty,Not approved by RERA,, SS The Leaf,SS,Apartment
1250,27500000,1,22000,Under Construction,1 BHK Apartment in Krisumi Waterside Residence,Sector 36A,Ayuni Direct Realty,Approved by RERA,, Krisumi Waterside Residence,Krisumi,Apartment
1000,22000000,1,22000,Under Construction,1 BHK Apartment in Krisumi Waterside Residence,Sector 36A,Ayuni Direct Realty,Approved by RERA,, Krisumi Waterside Residence,Krisumi,Apartment
2700,54000000,3,20000,Under Construction,3 BHK Apartment in Krisumi Waterside Residence,Sector 36A,Ayuni Direct Realty,Approved by RERA,, Krisumi Waterside Residence,Krisumi,Apartment
2250,45000000,3,20000,Under Construction,3 BHK Apartment in Krisumi Waterside Residence,Sector 36A,Ayuni Direct Realty,Approved by RERA,, Krisumi Waterside Residence,Krisumi,Apartment
3051,43300000,3,14200,Under Construction,3 BHK Apartment in Ganga Nandaka,Sector 84,home,Approved by RERA,, Ganga Nandaka,Ganga,Apartment
3505,67400000,4,19230,Under Construction,4 BHK Apartment in Smart Smartworld The Edition,Sector 66,Property In Gurgaon,Approved by RERA,, Smart Smartworld The Edition,Smart,Apartment
4140,45500000,4,11000,Under Construction,4 BHK Apartment in SS Linden,Sector 84,properties for sale in Gurgaon,Approved by RERA,, SS L,SS,Apartment
1554,17000000,4,11000,Under Construction,4 BHK Apartment in SS Linden,Sector 84,Ayuni Direct Realty,Approved by RERA,, SS L,SS,Apartment
2945,56500000,3,19219,Under Construction,3 BHK Apartment in Smart Smartworld The Edition,Sector 66,Ayuni Direct Realty,Approved by RERA,, Smart Smartworld The Edition,Smart,Apartment
3577,64300000,4,18000,Under Construction,4 BHK Apartment in DLF Privana,Sector 77,Ayuni Direct Realty,Approved by RERA,, DLF Privana,DLF,Apartment
4000,23000000,5,5750,Ready to move,5 BHK Independent Floor,Sector 49,Ayuni Direct Realty,Not approved by RERA,,Outside Socity,Outside,Plot
2000,14000000,3,7000,Ready to move,3 BHK Independent Floor,Sector 51,Ayuni Direct Realty,Not approved by RERA,,Outside Socity,Outside,Plot
3600,26000000,5,7222,Ready to move,5 BHK Independent Floor,Sector 50,Ayuni Direct Realty,Not approved by RERA,,Outside Socity,Outside,Plot
3600,18000000,5,5000,Ready to move,5 BHK Independent Floor,Sector 57,keyStone Realty,Not approved by RERA,,Outside Socity,Outside,Plot
3600,18000000,5,5000,Ready to move,5 BHK Independent Floor,Sector 46,keyStone Realty,Not approved by RERA,,Outside Socity,Outside,Plot
3000,18000000,4,6000,Ready to move,4 BHK Independent Floor in Nitesh Ansal Esencia Township,Sector 67,keyStone Realty,Not approved by RERA,, Nitesh Ansal Esencia Township,Nitesh,Floor
2000,14000000,3,7000,Ready to move,3 BHK Independent Floor in Ansal Esencia,Sector 67,keyStone Realty,Not approved by RERA,, Ansal Esencia,Ansal,Floor
2000,13000000,3,6500,Ready to move,3 BHK Independent Floor in Ansal Esencia,Sector 67,keyStone Realty,Not approved by RERA,, Ansal Esencia,Ansal,Floor
900,2300000,2,2555,Under Construction,2 BHK Apartment in Pyramid Pride,Sector 76,keyStone Realty,Approved by RERA,, Pyramid Pride,Pyramid,Apartment
1200,3200000,2,2666,Ready to move,2 BHK Apartment in Apex Our Homes,Sector 37C,keyStone Realty,Not approved by RERA,, Apex Our Homes,Apex,Apartment
1100,2300000,2,2090,Under Construction,2 BHK Apartment in Pyramid Pride,Sector 76,keyStone Realty,Approved by RERA,, Pyramid Pride,Pyramid,Apartment
1100,2000000,2,1818,Under Construction,2 BHK Apartment in Pyramid Pride,Sector 76,Real Concept,Approved by RERA,, Pyramid Pride,Pyramid,Apartment
1100,2400000,2,2181,Under Construction,2 BHK Apartment in Pyramid Urban 67A,Sector 67,Real Concept,Approved by RERA,, Pyramid Urban 67A,Pyramid,Apartment
1500,2600000,3,1733,Under Construction,3 BHK Apartment in Pyramid Urban Homes II,Sector 86,Real Concept,Approved by RERA,, Pyramid Urban Homes II,Pyramid,Apartment
1500,2600000,3,1733,Under Construction,3 BHK Apartment in Pyramid Urban Homes II,Sector 86,home,Approved by RERA,, Pyramid Urban Homes II,Pyramid,Apartment
1500,2600000,3,1733,Under Construction,3 BHK Apartment in Pyramid Urban Homes II,Sector 86,Property In Gurgaon,Approved by RERA,, Pyramid Urban Homes II,Pyramid,Apartment
1500,2600000,3,1733,Under Construction,3 BHK Apartment in Pyramid Urban Homes II,Sector 86,properties for sale in Gurgaon,Approved by RERA,, Pyramid Urban Homes II,Pyramid,Apartment
1100,2500000,2,2272,Ready to move,2 BHK Apartment in Tulip Lemon,Sector 69,Real Concept,Not approved by RERA,, Tulip Lemon,Tulip,Apartment
2285,17500000,3,7658,Ready to move,3 BHK Apartment in Microtek Greenburg,Sector 86,Real Concept,Not approved by RERA,, Microtek Greenburg,Microtek,Apartment
1950,13800000,4,7076,Ready to move,4 BHK Apartment in Emaar Palm Hills,Sector 77,Real Concept,Not approved by RERA,, Emaar Palm Hills,Emaar,Apartment
1760,8500000,3,4829,Ready to move,3 BHK Apartment in Paras Dews,Sector 106,Real Concept,Not approved by RERA,, Paras Dews,Paras,Apartment
357,1478000,1,4140,Under Construction,1 BHK Apartment in Supertech The Valley,Sector 78,Makaan Search Realty,Approved by RERA,, Supertech The Valley,Supertech,Apartment
1366,5800000,2,4245,Ready to move,2 BHK Apartment in M3M Woodshire,Sector 107,Makaan Search Realty,Not approved by RERA,, M3M Woodshire,M3M,Apartment
1720,9500000,3,5523,Ready to move,3 BHK Apartment in Emaar Palm Gardens,Sector 83,prop hunters,Not approved by RERA,, Emaar Palm Gardens,Emaar,Apartment
1430,8500000,3,5944,Ready to move,3 BHK Apartment in Emaar Palm Hills,Sector 77,prop hunters,Not approved by RERA,, Emaar Palm Hills,Emaar,Apartment
1995,11000000,3,5513,Ready to move,3 BHK Apartment in Bestech Park View Sanskruti,Sector 92,prop hunters,Not approved by RERA,, Bestech Park View Sanskruti,Bestech,Apartment
489,2700000,2,5521,Ready to move,2 BHK Apartment in Signature Global Solera,Sector 107,prop hunters,Not approved by RERA,, Signature Global Solera,Signature,Apartment
2000,10500000,3,5250,Ready to move,3 BHK Apartment in Emaar Imperial Gardens,Sector 102,prop hunters,Not approved by RERA,, Emaar Imperial Gardens,Emaar,Apartment
1758,9500000,3,5403,Ready to move,3 BHK Apartment in Experion The Heartsong,Sector 108,prop hunters,Not approved by RERA,, Experion The Heartsong,Experion,Apartment
2290,14500000,3,6331,Ready to move,3 BHK Apartment in ATS Triumph,Sector 104,prop hunters,Not approved by RERA,, ATS Triumph,ATS,Apartment
2290,14500000,3,6331,Ready to move,3 BHK Apartment in ATS Triumph,Sector 104,prop hunters,Not approved by RERA,, ATS Triumph,ATS,Apartment
1750,11200000,3,6400,Ready to move,3 BHK Apartment in ATS Tourmaline,Sector 109,prop hunters,Not approved by RERA,, ATS Tourmal,ATS,Apartment
2100,14200000,3,6761,Ready to move,3 BHK Independent Floor,Sector 57,prop hunters,Not approved by RERA,,Outside Socity,Outside,Plot
1800,15000000,3,8333,Ready to move,3 BHK Independent Floor,Sector 57,prop hunters,Not approved by RERA,,Outside Socity,Outside,Plot
1400,13500000,3,9642,Ready to move,3 BHK Independent Floor in SS Almeria,Sector 84,home,Not approved by RERA,, SS Almeria,SS,Floor
1700,17800000,3,10470,Ready to move,3 BHK Independent Floor in Unitech South City II,Sector 49,Property In Gurgaon,Not approved by RERA,, Unitech South City II,Unitech,Floor
1000,4500000,3,4500,Under Construction,3 BHK Independent Floor,Ashok Vihar Phase II,properties for sale in Gurgaon,Not approved by RERA,,Outside Socity,Outside,Plot
700,3500000,2,5000,Under Construction,2 BHK Independent Floor,Ashok Vihar Phase II,Suhana Realtors,Not approved by RERA,,Outside Socity,Outside,Plot
750,2600000,2,3466,Ready to move,2 BHK Independent Floor in SPS Gold,Sector 105,keyStone Realty,Not approved by RERA,, SPS Gold,SPS,Floor
1100,3600000,3,3272,Ready to move,3 BHK Independent Floor in Reputed Builder SPS Homes,Sector 105,A3S Builders Developers,Not approved by RERA,, Reputed Builder SPS Homes,Reputed,Floor
1400,11000000,3,7857,Ready to move,3 BHK Apartment in M3M Marina,Sector 68,A3S Builders Developers,Not approved by RERA,, M3M Mar,M3M,Apartment
2350,16400000,4,6978,Ready to move,4 BHK Apartment in AIPL The Peaceful Homes,Sector 70A,Sps Builder Developers,Not approved by RERA,, AIPL The Peaceful Homes,AIPL,Apartment
2100,12000000,3,5714,Ready to move,3 BHK Independent Floor,Sector 56,Sps Builder Developers,Not approved by RERA,,Outside Socity,Outside,Plot
900,4400000,0,4888,New,Residential Plot in NKV Plots,Sector 66,Investor Avenue,Not approved by RERA,, NKV Plots,NKV,Plot
2575,55000000,4,21359,Ready to move,4 BHK Apartment in DLF The Icon,Sector 43,Investor Avenue,Not approved by RERA,, DLF The Icon,DLF,Apartment
1193,12300000,2,10310,Under Construction,2 BHK Independent Floor in M3M Antalya Hills,Sector 79,Home Search Property,Approved by RERA,, M3M Antalya Hills,M3M,Floor
3980,42500000,3,10678,Ready to move,3 BHK Apartment in M3M Polo Suites,Sector 65,JVD Concreate,Not approved by RERA,, M3M Polo Suites,M3M,Apartment
5040,42900000,4,8511,Ready to move,4 BHK Independent Floor in BPTP Astaire Garden Floors,Sector 70A,Raman Singh,Not approved by RERA,, BPTP Astaire Garden Floors,BPTP,Floor
2156,13900000,3,6447,Ready to move,3 BHK Independent Floor in Sushant lok floorsss,Sushant Lok Phase - 2,Mahira,Not approved by RERA,, Sushant lok floorsss,Sushant,Floor
6000,56500000,5,9416,Ready to move,5 BHK Independent Floor in Sushant Lok floorsss,Sushant Lok Phase - 1,Mahira,Not approved by RERA,, Sushant Lok floorsss,Sushant,Floor
3124,45000000,4,14404,Ready to move,4 BHK Independent Floor in Dlf floorsss,DLF Phase 4,Kajal Mehta,Not approved by RERA,, Dlf floorsss,Dlf,Floor
2475,14600000,4,5898,Ready to move,4 BHK Apartment in Bestech Park View Sanskruti,Sector 92,Sharma Prop,Not approved by RERA,, Bestech Park View Sanskruti,Bestech,Apartment
1920,11400000,3,5937,Ready to move,3 BHK Apartment in Bestech Park View Sanskruti,Sector 92,Sharma Prop,Not approved by RERA,, Bestech Park View Sanskruti,Bestech,Apartment
2724,11700000,4,4313,Ready to move,4 BHK Apartment in Anant Raj Maceo,Sector 91,Sharma Prop,Not approved by RERA,, Anant Raj Maceo,Anant,Apartment
2724,11700000,4,4313,Ready to move,4 BHK Apartment in Anant Raj Maceo,Sector 91,home,Not approved by RERA,, Anant Raj Maceo,Anant,Apartment
1862,9600000,3,5155,Ready to move,3 BHK Apartment in Anant Raj Maceo,Sector 91,Property In Gurgaon,Not approved by RERA,, Anant Raj Maceo,Anant,Apartment
3400,26000000,4,7647,Ready to move,4 BHK Apartment in Bestech Park View Grand Spa,Sector 81,properties for sale in Gurgaon,Not approved by RERA,, Bestech Park View Grand Spa,Bestech,Apartment
2800,24900000,4,8892,Ready to move,4 BHK Independent Floor in Dlf floorsss,DLF Phase 3,Sharma Prop,Not approved by RERA,, Dlf floorsss,Dlf,Floor
4500,55000000,4,12222,Ready to move,4 BHK Independent Floor,DLF Phase 4,Sharma Prop,Not approved by RERA,,Outside Socity,Outside,Plot
2800,24000000,4,8571,Ready to move,4 BHK Independent Floor in LUXURY floorsss,DLF Phase 3,Sharma Prop,Not approved by RERA,, LUXURY floorsss,LUXURY,Floor
4500,35000000,4,7777,Ready to move,4 BHK Independent Floor in LUXURY floorsss,Sushant Lok Phase - 2,Sharma Prop,Not approved by RERA,, LUXURY floorsss,LUXURY,Floor
2500,27900000,3,11160,Ready to move,3 BHK Independent Floor in LUXURY floorsss,Suncity Sector 54,Sharma Prop,Not approved by RERA,, LUXURY floorsss,LUXURY,Floor
4500,47900000,4,10644,Ready to move,4 BHK Independent Floor in LUXURY floorsss,Suncity Sector 54,Sharma Prop,Not approved by RERA,, LUXURY floorsss,LUXURY,Floor
3240,27000000,4,8333,Ready to move,4 BHK Independent Floor,South City I,Sharma Prop,Not approved by RERA,,Outside Socity,Outside,Plot
4500,47500000,4,10555,Ready to move,4 BHK Independent Floor,South City I,Sharma Prop,Not approved by RERA,,Outside Socity,Outside,Plot
2316,20000000,3,8635,Ready to move,3 BHK Independent Floor in LUXURY floorsss,South City I,Sharma Prop,Not approved by RERA,, LUXURY floorsss,LUXURY,Floor
6300,70000000,4,11111,Ready to move,4 BHK Independent Floor in LUXURY floorsss Sushant Lok Gurgaon,Sushant LOK I,Sharma Prop,Not approved by RERA,, LUXURY floorsss Sushant Lok Gurgaon,LUXURY,Floor
7300,75000000,5,10273,Ready to move,5 BHK Independent Floor in LUXURY floorsss,Sushant LOK I,Sharma Prop,Not approved by RERA,, LUXURY floorsss,LUXURY,Floor
2530,28500000,4,11264,Ready to move,4 BHK Apartment in DLF Phase 1,Sector 26 Gurgaon,Sharma Prop,Not approved by RERA,, DLF Phase 1,DLF,Apartment
3800,46100000,4,12131,Ready to move,4 BHK Apartment in AlphaCorp Gurgaon One 22,Sector 22 Gurgaon,Sharma Prop,Not approved by RERA,, AlphaCorp Gurgaon One 22,AlphaCorp,Apartment
3280,28000000,4,8536,Ready to move,4 BHK Apartment in M3M Merlin,Sector 67,Sharma Prop,Not approved by RERA,, M3M Merl,M3M,Apartment
3000,30000000,4,10000,Ready to move,4 BHK Apartment in M3M Latitude,Sector 65,Sharma Prop,Not approved by RERA,, M3M Latitude,M3M,Apartment
4500,35000000,4,7777,Ready to move,4 BHK Apartment in Luxurious builders floor,Sector 57,Sharma Prop,Not approved by RERA,, Luxurious builders floor,Luxurious,Apartment
2700,32500000,4,12037,Ready to move,4 BHK Independent Floor in LUXURY floorsss,DLF City Phase 1,Sharma Prop,Not approved by RERA,, LUXURY floorsss,LUXURY,Floor
6000,45900000,4,7650,Ready to move,4 BHK Apartment in Dlf 3 floorsss,DLF Phase 3,home,Not approved by RERA,, Dlf 3 floorsss,Dlf,Apartment
4200,32100000,4,7642,Ready to move,4 BHK Apartment in Bestech Park View Grand Spa,Sector 81,Property In Gurgaon,Not approved by RERA,, Bestech Park View Grand Spa,Bestech,Apartment
3900,46900000,4,12025,Ready to move,4 BHK Apartment in DLF Pinnacle,Sector 43,properties for sale in Gurgaon,Not approved by RERA,, DLF P,DLF,Apartment
9000,360000000,5,40000,Ready to move,5 BHK Apartment in Cameliaas,Golf Course Road,Sharma Prop,Not approved by RERA,, Cameliaas,Cameliaas,Apartment
6700,105000000,4,15671,Ready to move,4 BHK Apartment in Ambience Caitriona,Sector 24,Sharma Prop,Not approved by RERA,, Ambience Caitriona,Ambience,Apartment
6500,110000000,6,16923,Ready to move,6 BHK Apartment in Verandaaa,Golf Course Road,Sharma Prop,Not approved by RERA,, Verandaaa,Verandaaa,Apartment
4500,70000000,5,15555,Ready to move,5 BHK Apartment in Palm springses,Golf Course Road,Sharma Prop,Not approved by RERA,, Palm spr,Palm,Apartment
3000,49900000,4,16666,Ready to move,4 BHK Apartment in Belairess,Golf Course Road,Sharma Prop,Not approved by RERA,, Belairess,Belairess,Apartment
6750,81500000,4,12074,Ready to move,4 BHK Apartment in Ambience Caitriona,Sector 24,Sharma Prop,Not approved by RERA,, Ambience Caitriona,Ambience,Apartment
2050,21900000,3,10682,Ready to move,3 BHK Independent Floor in Luxurious floors,DLF Phase 4,Sharma Prop,Not approved by RERA,, Luxurious floors,Luxurious,Floor
1990,28900000,3,14522,Ready to move,3 BHK Apartment in  DLF Park Place,Sector 54,Sharma Prop,Not approved by RERA,,  DLF Park Place,DLF,Apartment
1983,29100000,3,14674,Ready to move,3 BHK Apartment in DLF Park Place,Sector 54,Sharma Prop,Not approved by RERA,, DLF Park Place,DLF,Apartment
7300,280000000,5,38356,Ready to move,5 BHK Apartment in DLF Camellias,Sector 42,Sharma Prop,Not approved by RERA,, DLF Camellias,DLF,Apartment
2100,15500000,3,7404,Ready to move,3 BHK Independent Floor in Dlf floorsss,DLF CITY PHASE 2,Sharma Prop,Not approved by RERA,, Dlf floorsss,Dlf,Floor
4216,57800000,4,13709,Ready to move,4 BHK Apartment in DLF The Belaire,Sector 54,Sharma Prop,Not approved by RERA,, DLF The Belaire,DLF,Apartment
3897,42700000,4,10957,Ready to move,4 BHK Apartment in DLF Pinnacle,Sector 43,Sharma Prop,Not approved by RERA,, DLF P,DLF,Apartment
2050,13900000,3,6807,Ready to move,3 BHK Independent Floor in Luxurious floor,Sushant Lok Phase 3,Sharma Prop,Not approved by RERA,, Luxurious floor,Luxurious,Floor
3198,40000000,4,12507,Ready to move,4 BHK Independent Floor in Luxurious floor,Greenwood city,Sharma Prop,Not approved by RERA,, Luxurious floor,Luxurious,Floor
2300,16100000,4,7000,Ready to move,4 BHK Independent Floor in Mayfild garden floorsss,Mayfield Gardens,Sharma Prop,Not approved by RERA,, Mayfild garden floorsss,Mayfild,Floor
10000,115000000,6,11500,Ready to move,6 BHK Penthouse in Ireo The Grand Arch,Sector 58,Sharma Prop,Not approved by RERA,, Ireo The Grand Arch,Ireo,Penthouse
2200,19800000,3,9000,Ready to move,3 BHK Independent Floor in Dlf floorsss,DLF Phase 3,home,Not approved by RERA,, Dlf floorsss,Dlf,Floor
2724,12200000,4,4478,Ready to move,4 BHK Apartment in Anant Raj Maceo,Sector 91,Property In Gurgaon,Not approved by RERA,, Anant Raj Maceo,Anant,Apartment
5875,155000000,5,26382,Ready to move,5 BHK Apartment in DLF Magnolias,Sector 42,properties for sale in Gurgaon,Not approved by RERA,, DLF Magnolias,DLF,Apartment
6750,100000000,4,14814,Ready to move,4 BHK Apartment in Ambience Caitriona,Sector 24,Sharma Prop,Not approved by RERA,, Ambience Caitriona,Ambience,Apartment
5000,23400000,5,4680,Ready to move,5 BHK Penthouse in Anant Raj Maceo,Sector 91,Sharma Prop,Not approved by RERA,, Anant Raj Maceo,Anant,Penthouse
2500,15000000,3,6000,Ready to move,3 BHK Independent Floor in Sushant Lok phase 2floor,Sushant Lok Phase - 2,Sharma Prop,Not approved by RERA,, Sushant Lok phase 2floor,Sushant,Floor
4600,57900000,5,12608,Ready to move,5 BHK Independent Floor in Sushant Lok floorsss,Sushant Lok Phase - 1,Sharma Prop,Not approved by RERA,, Sushant Lok floorsss,Sushant,Floor
2025,13500000,3,6666,Ready to move,3 BHK Independent Floor in Floorsss,Sushant Lok Phase - 2,Sharma Prop,Not approved by RERA,, Floorsss,Floorsss,Floor
4500,25000000,5,5555,Ready to move,5 BHK Apartment in Anant Raj Maceo,Sector 91,Sharma Prop,Not approved by RERA,, Anant Raj Maceo,Anant,Apartment
